frame_id,track_id,center_x,center_y,smooth_x,smooth_y,vx,vy,angle,angle_diff,angle_ok,net_angle_ok,lateral_ok
9,9,1022.7313,348.91714,1023.18054,349.45752,-1.0404053,-1.026123,0,0,False,False,False
9,10,890.46545,339.1228,890.84875,336.09827,-0.8724365,3.256073,104.9995795893814,-2.7946132710460034,False,False,False
9,11,1294.8546,506.6316,1294.899,506.81256,-0.030639648,-0.36853027,0,0,False,False,False
9,8,1489.9514,420.4704,1497.346,421.01733,-6.899414,-0.036010742,-179.70095361863298,0,False,False,False
9,12,448.98523,363.62784,449.19183,363.46512,-0.66174316,0.05630493,0,0,False,False,False
10,3,566.73584,524.51764,573.7712,517.9957,-11.101929,10.403168,136.86104603869853,-0.2136889195244862,False,False,False
10,4,1050.6619,400.82462,1051.3396,401.58197,-1.3913574,-1.678833,-129.65073799096734,-1.2213740192887315,False,False,False
10,5,1086.2615,320.17975,1086.4089,320.41467,-0.30932617,-0.23260498,0,0,False,False,False
10,6,776.9886,418.47046,778.85895,416.07816,-2.6444702,3.582672,126.4320691853423,-0.5901815355543931,False,False,False
10,9,1022.129,345.76825,1022.8125,348.16626,-0.95410156,-1.9387817,-116.20244282589617,0,False,False,False
10,10,890.10364,339.34326,890.58795,337.234,-0.777771,3.9656677,101.09635379523706,-3.9032257941443333,False,False,False
10,11,1294.8787,506.44318,1294.8918,506.6833,-0.05810547,-0.3864441,0,0,False,False,False
10,8,1484.5999,419.68564,1492.8848,420.5512,-11.911621,-1.104126,-174.70420489757052,4.99674872106246,False,False,False
11,3,562.0215,528.14557,569.6588,521.54816,-11.472534,10.573608,137.3349272141244,0.4738811754258734,False,False,False
11,4,1050.0823,398.92267,1050.8995,400.65118,-1.2913818,-1.8876343,-124.3770902894071,5.273647701560236,False,False,False
11,5,1086.3539,320.0166,1086.3896,320.27533,-0.19067383,-0.3008423,0,0,False,False,False
11,6,775.58276,419.99353,777.7123,417.44855,-2.968872,3.9188843,127.1468756863469,0.7148065010046025,False,False,False
11,9,1021.8539,345.33075,1022.477,347.17383,-0.94555664,-2.574646,-110.1661104369682,6.036332388927974,False,False,False
11,10,890.251,338.6615,890.47,337.73364,-0.5852051,3.2639465,100.16477137533637,-0.9315824199006926,False,False,False
11,11,1294.718,506.0248,1294.831,506.45282,-0.092041016,-0.45715332,0,0,False,False,False
11,8,1481.3843,419.56012,1488.8596,420.2043,-12.46814,-1.1075134,-174.9238830354342,-0.2196781378636672,False,False,False
11,12,446.03314,368.98004,448.08627,365.39532,-1.4873657,2.1041565,125.25535558541407,0,False,False,False
12,3,557.6102,531.9279,565.4418,525.181,-12.117676,10.6970825,138.5630029555125,1.2280757413880963,False,False,False
12,4,1049.2887,398.58838,1050.3357,399.9292,-1.3688965,-2.060608,-123.59675647644325,0.7803338129638604,False,False,False
12,5,1086.492,319.93713,1086.4254,320.15695,-0.06298828,-0.38424683,0,0,False,False,False
12,6,774.7859,421.23386,776.688,418.7734,-3.1781006,3.9833984,128.58414271570516,1.437267029358253,False,False,False
12,9,1021.7451,344.70258,1022.2208,346.30887,-0.9597168,-3.1486511,-106.95135352084324,3.214756916124955,False,False,False
12,10,890.0148,339.2267,890.31067,338.2562,-0.53808594,2.1579285,104.00134841356439,3.8365770382280147,False,False,False
12,11,1294.615,505.76562,1294.7554,506.21228,-0.14367676,-0.60028076,0,0,False,False,False
12,8,1479.7783,418.5273,1485.6812,419.61734,-11.664795,-1.3999939,-173.1561685563293,1.7677144791048818,False,False,False
12,16,895.4226,308.86182,895.6915,307.93433,-0.29956055,0.7807007,0,0,False,False,False
12,7,839.7527,336.1246,841.3069,332.9569,-1.8651733,1.2053833,147.1271090289089,0,False,False,False
13,3,552.3993,535.41077,560.8769,528.7614,-12.894287,10.765686,140.14085119807243,1.5778482425599236,False,False,False
13,4,1048.6221,398.18176,1049.736,399.3176,-1.6036377,-2.2643738,-125.30626397453081,-1.7095074980875609,False,False,False
13,5,1086.7092,319.46637,1086.5248,319.91522,0.11584473,-0.49945068,0,0,False,False,False
